;;BOM Export Data;;;;;;;
;;User Name : Daniele Mazzotti;Date : June 14, 2022;;;;;;
;;Project name : Niuma;BOM name : Niuma Giugno 2022;;;;;;
;;;;;;;;;
Row #;SiliconExpert Part;SiliconExpert Manufacturer;Match Type;SiliconExpert Description;Lifecycle;Crosses;Estimated Years to EOL;Predicted Obsolescence Year;Country of Origin
2320;SN74AVC32T245NMJR;Texas Instruments;Exact;Voltage Level Translator 32-CH Bidirectional 96-Pin NFBGA T/R;Active;7;10.0;2032;Philippines
2321;74ALVCH32245BFG8;Renesas Electronics;Exact;Bus XCVR Quad 32-CH 3-ST 96-Pin CABGA T/R;Active;16;8.0;2030;China | Indonesia | Malaysia | Philippines | Republic of Korea | Taiwan
2322;ADG1312YRUZ;Analog Devices;Exact;Analog Switch Quad SPST Automotive 16-Pin TSSOP Tube;Active;76;10.0;2032;Ireland | Malaysia | Taiwan
2323;PC3SD21YXPDF;Sharp;Exact;Optocoupler Triac AC-OUT 1-CH 600V 5-Pin PDIP SMT T/R;Obsolete;1;0.0;;China | Indonesia | Japan | Philippines
2325;PC3SD21YXPEF;Sharp;Exact;Optocoupler Triac AC-OUT 1-CH 600V 5-Pin PDIP SMT T/R;Obsolete;1;0.0;;China | Indonesia | Japan | Philippines
2327;PS2841-4A-F3;Renesas Electronics;Automatic;DC-IN 4-CH Transistor DC-OUT 12-Pin Ultra SSOP T/R;Obsolete;13;0.0;;
2328;PS2841-4A-F3-AX;Renesas Electronics;Exact;DC-IN 4-CH Transistor DC-OUT 12-Pin Ultra SSOP T/R;Active;17;6.5;2029;Japan
2330;ATmega325-16AU;Microchip Technology;Automatic;MCU 8-bit AVR RISC 32KB Flash 3.3V/5V 64-Pin TQFP Tray;Active;4;5.1;2027;Taiwan
2331;MC9S12XA256CAL;NXP Semiconductors;Exact;MCU 16-bit HCS12X CISC 256KB Flash 2.5V/5V Automotive 112-Pin LQFP Tray;Active;2;6.9;2029;China | Philippines | Taiwan
2333;AD5165BUJZ100-R7;Analog Devices;Exact;Digital Potentiometer 100kOhm 256POS Volatile Automotive 8-Pin TSOT T/R;Active;26;10.0;2032;Ireland | Malaysia
2334;NETX 50;Hilscher;Exact;Network On Chip The Future Of Communication;NRND;0;1.0;2023;
2335;AT45DB321D-SU;Microchip Technology;Automatic;SAM4C16C/SAM4C8C Microcontroller Evaluation Kit 0.032768MHz/8MHz CPU EEPROM/Data Flash;Unconfirmed;0;Unknown;;
2336;AT45DB321E-SHF-B;Dialog Semiconductor;Automatic;NOR Flash Serial-SPI 2.5V/3.3V 32M-bit 4M x 8 7ns 8-Pin SOIC EIAJ Tube;Active;239;5.1;2027;Philippines | Taiwan
2339;MC9S08AC60MFJE;NXP Semiconductors;Exact;MCU 8-bit S08 CISC 60KB Flash 3.3V/5V 32-Pin LQFP Tray;Active;1023;6.9;2029;China | Taiwan
2340;MC9S12XEP768CAL;NXP Semiconductors;Exact;MCU 16-bit HCS12X RISC 768KB Flash 1.8V/2.8V/5V Automotive 112-Pin LQFP Tray;Active;1;6.9;2029;Malaysia | Taiwan
2342;HCPL-181-00CE;Broadcom Inc;Exact;Optocoupler DC-IN 1-CH Transistor DC-OUT 4-Pin Mini-Flat T/R;Active;306;4.7;2027;China | Singapore
2343;HCPL-181-00DE;Broadcom Inc;Exact;Optocoupler DC-IN 1-CH Transistor DC-OUT 4-Pin Mini-Flat T/R;Active;347;4.7;2027;China | Singapore
2347;TLP185(GB-TPR,SE(T;Toshiba;Exact;Optocoupler DC-IN 1-CH Transistor DC-OUT 4-Pin SO T/R;Active;1;6.0;2028;Thailand
2348;VO3063-X007T;Vishay;Exact;Triac AC-OUT 1-CH 600V 6-Pin PDIP SMD T/R;Active;41;5.6;2028;
2349;VO3063-X009T;Vishay;Exact;Optocoupler Triac AC-OUT 1-CH 600V 6-Pin PDIP SMD T/R;Active;22;6.5;2029;
2350;MC9S08SH8CFK;NXP Semiconductors;Exact;MCU 8-bit S08 CISC 8KB Flash 3.3V/5V 24-Pin QFN EP Tray;Active;208;6.9;2029;China
2351;MSP430F247TPM;Texas Instruments;Exact;MCU 16-bit MSP430 RISC 32KB Flash 2.5V/3.3V 64-Pin LQFP Tray;Active;515;10.0;2032;Philippines | Taiwan
2352;STM32F205VET6TR;STMicroelectronics;Exact;MCU 32-bit ARM Cortex M3 RISC 512KB Flash 2.5V/3.3V 100-Pin LQFP T/R;Active;6289;9.5;2032;Malaysia | Philippines | Taiwan
2353;M24C64-RMN6TP;STMicroelectronics;Exact;EEPROM Serial-I2C 64K-bit 8K x 8 2.5V/3.3V/5V 8-Pin SO N T/R;Active;1153;5.6;2028;China
2354;PS2811-1-F3-A;Renesas Electronics;Automatic;DC-IN 1-CH Transistor DC-OUT 4-Pin SSOP T/R;Active;52;5.6;2028;Japan | Taiwan
2355;PS2811-1-F3;Renesas Electronics;Automatic;Optocoupler DC-IN 1-CH Transistor DC-OUT 4-Pin SSOP T/R;Obsolete;34;0.0;;Japan | Taiwan
2357;MCP3911A0T-E/ML;Microchip Technology;Exact;AFE General Purpose 2 ADC 24bit 3.3V Automotive 20-Pin QFN EP T/R;Active;3;5.1;2027;Thailand
2358;DAC7760IPWPR;Texas Instruments;Exact;DAC 1-CH Resistor-String 12-bit 24-Pin HTSSOP EP T/R;Active;3;10.0;2032;Taiwan
2359;DAC7760IPWP;Texas Instruments;Exact;DAC 1-CH Resistor-String 12-bit 24-Pin HTSSOP EP Tube;Active;3;10.0;2032;Taiwan
2360;ACPL-064L-500E;Broadcom Inc;Exact;Optocoupler Logic-Out Totem-Pole DC-IN 2-CH 8-Pin SO T/R;Active;2;6.4;2028;Philippines | Singapore
2361;STM32L151CBT6;STMicroelectronics;Exact;MCU 32-bit ARM Cortex M3 RISC 128KB Flash 2.5V/3.3V 48-Pin LQFP Tray;NRND;3715;1.0;2023;China | Malaysia | Philippines | Taiwan
2362;STM32L151CBT6A;STMicroelectronics;Exact;MCU 32-bit ARM Cortex M3 RISC 128KB Flash 2.5V/3.3V 48-Pin LQFP Tray;Active;3713;10.7;2033;China | Malaysia | Philippines | Taiwan
2364;PIC18F26K80T-I/MM;Microchip Technology;Exact;MCU 8-bit PIC RISC 64KB Flash 2.5V/3.3V/5V Automotive 28-Pin QFN-S EP T/R;Active;6;5.1;2027;Thailand
2365;MCP2562-E/MF;Microchip Technology;Exact;CAN 1Mbps 5V Automotive 8-Pin DFN EP Tube;NRND;7;1.0;2023;Thailand
2366;74CBTLV3125BQ;Nexperia;Automatic;Bus Switch 4-Element CMOS 4-IN 14-Pin DHVQFN EP;Active;5;4.3;2026;China | Malaysia | Philippines | Thailand
2367;ADS1112IDGSR;Texas Instruments;Exact;3-Channel Single ADC Delta-Sigma 240sps 16-bit Serial 10-Pin VSSOP T/R;Active;22;10.0;2032;China | Malaysia
2369;ADS1112IDGST;Texas Instruments;Exact;3-Channel Single ADC Delta-Sigma 240sps 16-bit Serial 10-Pin VSSOP T/R;Active;24;10.0;2032;China | Malaysia | Thailand
2370;DAC7571IDBVR;Texas Instruments;Exact;DAC 1-CH Resistor-String 12-bit 6-Pin SOT-23 T/R;Active;154;10.0;2032;China | Malaysia | Thailand
2371;DAC7571IDBVT;Texas Instruments;Exact;DAC 1-CH Resistor-String 12-bit 6-Pin SOT-23 T/R;Active;154;10.0;2032;China | Thailand
2373;ADP160AUJZ-2.8-R7;Analog Devices;Exact;LDO Regulator Pos 2.8V 0.15A 5-Pin TSOT T/R;Active;8007;10.0;2032;China | United States of America
2374;TPS72727DSET;Texas Instruments;Exact;LDO Regulator Pos 2.7V 0.25A 6-Pin WSON T/R;Active;3608;10.0;2032;China | Malaysia | Philippines | Thailand
2375;TPS72727DSER;Texas Instruments;Exact;LDO Regulator Pos 2.7V 0.25A 6-Pin WSON T/R;Active;3608;10.0;2032;China | Malaysia | Philippines | Thailand
2376;MKL33Z256VLH4;NXP Semiconductors;Exact;MCU 32-bit ARM Cortex M0+ RISC 256KB Flash 1.8V/2.5V/3.3V Automotive 64-Pin LQFP Tray;Active;3680;8.3;2030;China
2377;ADS8866IDGS;Texas Instruments;Exact;1-Channel Single ADC SAR 100ksps 16-bit Serial 10-Pin VSSOP Tube;Active;208;10.0;2032;
2378;ADS8866IDGSR;Texas Instruments;Exact;1-Channel Single ADC SAR 100ksps 16-bit Serial 10-Pin VSSOP T/R;Active;208;10.0;2032;
2379;AD7124-4BRUZ-RL;Analog Devices;Exact;7-Channel Single ADC Delta-Sigma 19.2ksps 24-bit Serial 24-Pin TSSOP T/R;Active;6;10.0;2032;Philippines | United States of America
2380;AD7124-4BRUZ-RL7;Analog Devices;Exact;7-Channel Single ADC Delta-Sigma 19.2ksps 24-bit Serial 24-Pin TSSOP T/R;Active;6;10.0;2032;Philippines | United States of America
2381;AD7124-4BRUZ;Analog Devices;Exact;7-Channel Single ADC Delta-Sigma 19.2ksps 24-bit Serial 24-Pin TSSOP Tube;Active;6;10.0;2032;Philippines | United States of America
2382;DAC8411IDCKR;Texas Instruments;Exact;DAC 1-CH Resistor-String 16-bit 6-Pin SC-70 T/R;Active;141;10.0;2032;
2383;DAC8411IDCKT;Texas Instruments;Exact;DAC 1-CH Resistor-String 16-bit 6-Pin SC-70 T/R;Active;141;10.0;2032;China | Thailand
2384;ADS124S06IRHBR;Texas Instruments;Exact;6-Channel Single ADC Delta-Sigma 4ksps 24-bit Serial 32-Pin VQFN EP T/R;Active;3;10.0;2032;Philippines
2385;ADS124S06IRHBT;Texas Instruments;Exact;6-Channel Single ADC Delta-Sigma 4ksps 24-bit Serial 32-Pin VQFN EP T/R;Active;3;10.0;2032;Philippines
2386;XMC4700E196F1536AAXQMA1;Infineon Technologies AG;Exact;MCU 32-bit ARM Cortex M4 RISC 1.5MB Flash 3.3V 196-Pin LFBGA Tray;Active;1;7.0;2029;
2387;TLP3123(TP,F);Toshiba;Exact;Solid State Relay 30mA 1.48V DC-IN 1A 40V 4-Pin SOP T/R;Active;4;4.3;2026;Japan
2388;G3VM-41GR8(TR);Omron;Exact;Solid State Relay 20mA 1.48V DC-IN 1A 40V AC/DC-OUT 4-Pin SOP T/R;Active;1;6.9;2029;Japan
2389;GD32F103RBT6;GigaDevice Semiconductor Inc;Exact;MCU 32-bit ARM Cortex M3 RISC 128KB Flash 3.3V Automotive 64-Pin LQFP;Active;4135;7.0;2029;
2390;MKL43Z256VLH4;NXP Semiconductors;Exact;MCU 32-bit ARM Cortex M0+ RISC 256KB Flash 1.8V/2.5V/3.3V 64-Pin LQFP Tray;Active;3696;8.3;2030;China
2391;GD32E103CBT6;GigaDevice Semiconductor Inc;Exact;MCU 32-bit ARM Cortex M4 RISC 128KB Flash 3.3V;Active;0;7.0;2029;
2392;MC78L15ABP;onsemi;Exact;Standard Regulator Pos 15V 0.1A 3-Pin TO-92 Bag;Obsolete;121;0.0;;
2393;L78L15ACZ;STMicroelectronics;Exact;Standard Regulator Pos 15V 0.1A 3-Pin TO-92 Bag;Active;192;4.3;2026;China
2394;LM2574N-5G;onsemi;Exact;Conv DC-DC 4.75V to 40V Step Down Single-Out 5V 0.5A 8-Pin PDIP Tube;Active;36;4.7;2027;China | Indonesia | Philippines
2395;LM2574N-005;onsemi;Exact;Conv DC-DC 4.75V to 40V Step Down Single-Out 5V 0.5A 8-Pin PDIP Rail;Obsolete;37;0.0;;Indonesia | Malaysia
2396;LM2574N-005G;onsemi;Exact;Conv DC-DC 4.75V to 40V Step Down Single-Out 5V 0.5A 8-Pin PDIP Rail;Obsolete;37;0.0;;
2397;LM2574N-5;Texas Instruments;Exact;Conv DC-DC 4V to 40V Step Down Single-Out 5V 0.5A 8-Pin PDIP Rail;Unconfirmed;15;Unknown;;
2398;LM2574N-ADJG;onsemi;Exact;Conv DC-DC 4.75V to 40V Step Down Single-Out 1.23V to 37V 0.5A 8-Pin PDIP Tube;Active;18;4.7;2027;China | Indonesia | Philippines
2400;L4940V5;STMicroelectronics;Exact;LDO Regulator Pos 5V 1.5A 3-Pin(3+Tab) TO-220AB Tube;Active;1170;4.3;2026;China | Morocco | Singapore | United States of America
2401;L4941BV;STMicroelectronics;Exact;LDO Regulator Pos 5V 1A 3-Pin(3+Tab) TO-220AB Tube;Active;1271;4.3;2026;China | Singapore
2402;GBU8K-E3/51;Vishay;Exact;Diode Rectifier Bridge Single 800V 8A 4-Pin Case GBU Bulk;Active;187;9.9;2032;China
2403;MC78M05CDTRKG;onsemi;Exact;Standard Regulator Pos 5V 0.5A 3-Pin(2+Tab) DPAK T/R;Active;497;4.3;2026;Malaysia | United States of America
2404;LM78L05ACMX/NOPB;Texas Instruments;Exact;Standard Regulator Pos 5V 0.1A 8-Pin SOIC T/R;Active;429;10.0;2032;Malaysia | Philippines
2405;LM79L05ACMX/NOPB;Texas Instruments;Exact;Standard Regulator Neg -5V 0.1A 8-Pin SOIC T/R;Active;45;10.0;2032;
2407;LM2931AD-5.0R2G;onsemi;Exact;LDO Regulator Pos 5V 0.1A 8-Pin SOIC N T/R;Active;781;4.3;2026;China | Malaysia | Philippines | Spain | Thailand | United States of America
2408;CS3843AGDR8;onsemi;Exact;Current Mode PWM Controller 1A 8-Pin SOIC T/R;Obsolete;315;0.0;;
2409;UC3843AD1013TR;STMicroelectronics;Exact;Current Mode PWM Controller 1A 500kHz 8-Pin SO N T/R;Obsolete;387;0.0;;
2412;UC3843BD1;STMicroelectronics;Exact;Current Mode PWM Controller 1A 500kHz 8-Pin SO N Tube;Active;855;4.7;2027;Morocco
2413;UC3843BD1013TR;STMicroelectronics;Exact;Current Mode PWM Controller 1A 500kHz 8-Pin SO N T/R;Active;855;4.7;2027;Morocco
2414;UC3843BD1R2G;onsemi;Exact;Current Mode PWM Controller 1A 500kHz 8-Pin SOIC N T/R;Active;398;4.7;2027;China | Indonesia | Philippines | Thailand
2418;LT1372CS8#TRPBF;Analog Devices;Automatic;Conv DC-DC 2.7V to 30V Non-Inv/Inv/Step Up/Step Down Single-Out 35V 8-Pin SOIC N T/R;Active;77;10.0;2032;Malaysia | United States of America
2421;LP2951ACMX/NOPB;Texas Instruments;Exact;LDO Regulator Pos 1.24V to 29V 0.1A 8-Pin SOIC T/R;Active;203;10.0;2032;Malaysia | Philippines
2422;LP2951DR;Texas Instruments;Exact;LDO Regulator Pos 1.235V to 30V 0.1A 8-Pin SOIC T/R;Active;175;10.0;2032;Mexico
2423;LM60CIM3;Texas Instruments;Exact;Temp Sensor Analog 3-Pin SOT-23 T/R;NRND;42;10.0;2032;China | Malaysia | United States of America
2424;L7987TR;STMicroelectronics;Exact;Conv DC-DC 4.5V to 61V Synchronous Step Down Single-Out 0.8V to 61V 3A 16-Pin HTSSOP EP T/R;Active;54;8.5;2031;Philippines
2425;MC78FC50HT1G;onsemi;Exact;LDO Regulator Pos 5V 0.12A 4-Pin(3+Tab) SOT-89 T/R;Obsolete;561;0.0;;Japan
2426;XC62FP5002PR;TOREX SEMICONDUCTOR LTD;Exact;Standard Regulator Pos 5V 0.25A 4-Pin(3+Tab) SOT-89 T/R;Obsolete;263;0.0;;Japan
2427;RH5RE50AA-T1-FE;Nisshinbo Micro Devices Inc;Automatic;LDO Regulator Pos 5V 0.12A 4-Pin(3+Tab) SOT-89 T/R;Active;299;6.9;2029;
2428;XC62FJ5002PR-G;TOREX SEMICONDUCTOR LTD;Exact;10V Input, 200mA Low Consumption Current Regulator;Active;0;5.0;2027;Japan
2429;LDK320ADU50R;STMicroelectronics;Exact;LDO Regulator Pos 5V 0.2A 4-Pin(3+Tab) SOT-89 T/R;Active;1281;5.2;2027;China
2430;TS90115CY RMG;Taiwan Semiconductor;Exact;LDO Regulator Pos 5V 0.25A 4-Pin(3+Tab) SOT-89 T/R;Active;1904;6.5;2029;Taiwan
2431;MCP1703AT-5002E/MB;Microchip Technology;Exact;LDO Regulator Pos 5V 0.25A Automotive 4-Pin(3+Tab) SOT-89 T/R;Active;1124;4.7;2027;Taiwan | United States of America
2432;LD1117S33CTR;STMicroelectronics;Exact;LDO Regulator Pos 3.3V 1.3A 4-Pin(3+Tab) SOT-223 T/R;Active;1118;4.3;2026;China | Malaysia | Philippines | Singapore
2433;LM1117IMPX-3.3;Texas Instruments;Exact;LDO Regulator Pos 3.3V 0.8A 4-Pin(3+Tab) SOT-223 T/R;Obsolete;1010;0.0;;China | Malaysia
2434;MC78L12ACDR2G;onsemi;Exact;Standard Regulator Pos 12V 0.1A 8-Pin SOIC N T/R;Active;207;4.3;2026;China | Czech Republic | Philippines | Slovakia (Slovak Republic) | Spain | Thailand | United States of America
2435;LM2674M-ADJ;Texas Instruments;Exact;Conv DC-DC 8V to 40V Step Down Single-Out 1.21V to 37V 0.5A 8-Pin SOIC Tube;Unconfirmed;12;Unknown;;China | Malaysia | Philippines
2436;LM2674MX-ADJ;Texas Instruments;Exact;Conv DC-DC 8V to 40V Step Down Single-Out 1.21V to 37V 0.5A 8-Pin SOIC T/R;Obsolete;14;0.0;;China | Malaysia
2437;LD1117STR;STMicroelectronics;Exact;LDO Regulator Pos 1.25V to 15V 1.3A 4-Pin(3+Tab) SOT-223 T/R;Active;827;4.3;2026;China | Malaysia | Philippines | Singapore
2438;TL431IDBVR;Texas Instruments;Exact;V-Ref Adjustable 2.495V to 36V 100mA Automotive 5-Pin SOT-23 T/R;Active;1261;10.0;2032;China | Malaysia | Philippines | Thailand
2439;TL431IDBVRE4;Texas Instruments;Exact;V-Ref Adjustable 2.495V to 36V 100mA Automotive 5-Pin SOT-23 T/R;Active;1256;10.0;2032;Thailand
2440;TL431IDBVRG4;Texas Instruments;Exact;V-Ref Adjustable 2.495V to 36V 100mA Automotive 5-Pin SOT-23 T/R;Active;1257;10.0;2032;
2441;LM2831XMF;Texas Instruments;Exact;Conv DC-DC 3V to 5.5V Step Down Single-Out 0.6V to 4.5V 1.5A 5-Pin SOT-23 T/R;Obsolete;16;0.0;;Malaysia
2442;LM5575MHX;Texas Instruments;Exact;Conv DC-DC 6V to 75V Synchronous Step Down Single-Out 1.23V to 70V 1.5A 16-Pin HTSSOP EP T/R;Unconfirmed;19;Unknown;;Malaysia
2443;LM5575MHX/NOPB;Texas Instruments;Exact;Conv DC-DC 6V to 75V Synchronous Step Down Single-Out 1.23V to 70V 1.5A 16-Pin HTSSOP EP T/R;Active;21;10.0;2032;Malaysia | United States of America
2447;TL431BIDR2G;onsemi;Exact;V-Ref Adjustable 2.495V to 36V 100mA 8-Pin SOIC N T/R;Active;1550;5.1;2027;China | Philippines
2448;LT3748EMS#TRPBF;Analog Devices;Automatic;DC/DC Cntrlr Single-OUT Flyback Automotive 12-Pin MSOP T/R;Active;15;10.0;2032;Malaysia | United States of America
2449;TPS54620RGYT;Texas Instruments;Exact;Conv DC-DC 4.5V to 17V Synchronous Step Down Single-Out 0.8V to 15V 6A 14-Pin VQFN EP T/R;Active;16;10.0;2032;China | Japan | Malaysia | Philippines | Taiwan | United States of America
2450;WG82574L S LBA9;Intel;Exact;Ethernet CTLR Single Chip 10Mbps/100Mbps/1000Mbps 1.05V/1.9V/3.3V 64-Pin QFN EP Tray;Obsolete;14;0.0;;Indonesia | Malaysia | Singapore | Taiwan | Thailand
2451;TPS79801QDGNRQ1;Texas Instruments;Exact;LDO Regulator Pos 1.275V to 28V 0.05A Automotive 8-Pin HVSSOP EP T/R;Active;43;10.0;2032;China | Thailand
2452;LT3010EMS8E#TRPBF;Analog Devices;Automatic;LDO Regulator Pos 1.275V to 60V 0.05A Automotive 8-Pin MSOP EP T/R;Active;25;10.0;2032;Malaysia | Thailand | United States of America
2453;LT3010EMS8E#PBF;Analog Devices;Automatic;LDO Regulator Pos 1.275V to 60V 0.05A Automotive 8-Pin MSOP EP Tube;Active;23;10.0;2032;Malaysia | Thailand | United States of America
2454;MIC2026-1YM;Microchip Technology;Exact;USB Power Switch Dual 5.5V 0.9A 8-Pin SOIC N Tube;Active;70;5.1;2027;China | Malaysia | Thailand
2455;TPS62400DRCR;Texas Instruments;Exact;Conv DC-DC 2.5V to 6V Synchronous Step Down Dual-Out 0.6V to 6V 0.4A/0.6A 10-Pin VSON EP T/R;Active;38;10.0;2032;Malaysia | Philippines | Thailand | United States of America
2456;TPS62400DRCT;Texas Instruments;Exact;Conv DC-DC 2.5V to 6V Synchronous Step Down Dual-Out 0.6V to 6V 0.4A/0.6A 10-Pin VSON EP T/R;Active;38;10.0;2032;Malaysia | Philippines
2457;TPS62400QDRCRQ1;Texas Instruments;Exact;Conv DC-DC 2.5V to 6V Synchronous Step Down Dual-Out 0.6V to 6V 0.4A/0.6A Automotive 10-Pin VSON EP T/R;Active;37;10.0;2032;Malaysia
2458;MCP1700T-3302E/TT;Microchip Technology;Exact;LDO Regulator Pos 3.3V 0.25A Automotive 3-Pin SOT-23 T/R;Active;5758;4.7;2027;China | Taiwan | Thailand
2459;LD29080S33R;STMicroelectronics;Exact;LDO Regulator Pos 3.3V 0.8A 4-Pin(3+Tab) SOT-223 T/R;Obsolete;1591;0.0;;China
2460;ADP5070ACPZ;Analog Devices;Exact;Conv DC-DC 2.85V to 15V Non-Inv/Inv/Step Up/Step Down Dual-Out 2.85V to 39V/-0.5V to -36.15V 20-Pin LFCSP EP Tray;Active;3;10.0;2032;China | Malaysia | Republic of Korea
2461;ADP5070ACPZ-R7;Analog Devices;Exact;Conv DC-DC 2.85V to 15V Non-Inv/Inv/Step Up/Step Down Dual-Out 2.85V to 39V/-0.5V to -36.15V 20-Pin LFCSP EP T/R;Active;3;10.0;2032;China | Malaysia | Republic of Korea
2462;LM2674M-5.0/NOPB;Texas Instruments;Exact;Conv DC-DC 8V to 40V Step Down Single-Out 5V 0.5A 8-Pin SOIC Tube;Active;24;10.0;2032;Malaysia
2463;LM2674MX-5.0/NOPB;Texas Instruments;Exact;Conv DC-DC 8V to 40V Step Down Single-Out 5V 0.5A 8-Pin SOIC T/R;Active;19;10.0;2032;Malaysia | Philippines
2464;LM2671MX-5.0/NOPB;Texas Instruments;Exact;Conv DC-DC 8V to 40V Synchronous Step Down Single-Out 5V 0.5A 8-Pin SOIC T/R;Active;10;10.0;2032;Malaysia
2465;LM2671M-5.0/NOPB;Texas Instruments;Exact;Conv DC-DC 8V to 40V Synchronous Step Down Single-Out 5V 0.5A 8-Pin SOIC Tube;Active;12;10.0;2032;Malaysia | Philippines
2466;LM7705MM/NOPB;Texas Instruments;Exact;Charge Pump INV -0.233V -35mA 8-Pin VSSOP T/R;Active;5;10.0;2032;Malaysia
2467;LM7705MME/NOPB;Texas Instruments;Exact;Charge Pump INV -0.233V -35mA 8-Pin VSSOP T/R;Active;5;10.0;2032;Malaysia
2468;LM7705MMX/NOPB;Texas Instruments;Exact;Charge Pump INV -0.233V -35mA 8-Pin VSSOP T/R;Active;5;10.0;2032;China | Malaysia
2469;MLX90316KDC-BCG-000-RE;Melexis;Exact;Rotary Position Sensor 5.5V Digital Output Automotive 8-Pin SOIC T/R;Unconfirmed;17;Unknown;;
2471;ADXL203CE-REEL;Analog Devices;Exact;Accelerometer Dual ±1.7g 3.3V 960mV/g to 1040mV/g 8-Pin CLLCC T/R;Active;47;10.0;2032;Philippines | United States of America
2472;LM61CIM3/NOPB;Texas Instruments;Exact;Temp Sensor Analog 3-Pin SOT-23 T/R;Active;42;10.0;2032;Malaysia
2474;A3214ELHLT-T;Allegro MicroSystems;Exact;Hall Effect Sensor 1mA Omnipolar 3V Automotive 3-Pin SOT-23W T/R;Active;45;4.7;2027;Malaysia | Philippines | United States of America
2476;TPS61070DDCR;Texas Instruments;Exact;Conv DC-DC 0.9V to 5.5V Synchronous Step Up Single-Out 1.8V to 5.5V 0.15A 6-Pin TSOT-23 T/R;Active;56;10.0;2032;China | Japan | Malaysia | Philippines | Taiwan | Thailand
2477;LT3973EMSE-5#TRPBF;Analog Devices;Automatic;Conv DC-DC 4.2V to 42V Step Down Single-Out 5V 0.75A Automotive 10-Pin MSOP EP T/R;Active;3;10.0;2032;Malaysia | Thailand | United States of America
2478;LT3973EMSE-5#PBF;Analog Devices;Automatic;Conv DC-DC 4.2V to 42V Step Down Single-Out 5V 0.75A Automotive 10-Pin MSOP EP Tube;Active;3;10.0;2032;Malaysia | Thailand | United States of America
2479;LT3973HMSE-5#PBF;Analog Devices;Automatic;Conv DC-DC 4.2V to 42V Step Down Single-Out 5V 0.75A Automotive 10-Pin MSOP EP Tube;Active;3;10.0;2032;Malaysia | Thailand | United States of America
2480;L78L15ACD13TR;STMicroelectronics;Exact;Standard Regulator Pos 15V 0.1A 8-Pin SO N T/R;Active;190;4.3;2026;China | Malaysia | Morocco | Singapore
2481;LM78L15ACMX;Texas Instruments;Exact;Standard Regulator Pos 15V 0.1A 8-Pin SOIC T/R;NRND;140;10.0;2032;China | Malaysia | Philippines
2482;MC78L15ACDR2G;onsemi;Exact;Standard Regulator Pos 15V 0.1A 8-Pin SOIC N T/R;Active;148;4.3;2026;China | Czech Republic | Philippines | Slovakia (Slovak Republic) | Spain | United States of America
2483;MLX90363KDC-ABB-000-RE;Melexis;Exact;Magnetic Sensor Digital Output 5V 8-Pin SOIC T/R;Active;86;5.0;2027;
2484;MLX90363KDC-ABB-000-TU;Melexis;Exact;Magnetic Sensor Digital Output 5V 8-Pin SOIC Tube;Active;86;5.0;2027;
2485;LM27761DSGR;Texas Instruments;Exact;Charge Pump INV -1.5V to -5V 250mA 8-Pin WSON EP T/R;Active;42;10.0;2032;Philippines
2486;LM27761DSGT;Texas Instruments;Exact;Charge Pump INV -1.5V to -5V 250mA 8-Pin WSON EP T/R;Active;42;10.0;2032;Philippines
2487;LM5020SD-1/NOPB;Texas Instruments;Exact;Current Mode PWM Controller -0.3V to 7V 1A 200kHz/630kHz 10-Pin WSON EP T/R;Active;7;10.0;2032;Malaysia
2488;TMP235A2DCKR;Texas Instruments;Exact;Temp Sensor Analog Automotive 5-Pin SC-70 T/R;Active;56;10.0;2032;China
2489;TMP235A2DCKT;Texas Instruments;Exact;Temp Sensor Analog Automotive 5-Pin SC-70 T/R;Active;166;10.0;2032;
2490;AAT009-10E;NVE Corporation;Exact;Angle Position Sensor;Active;0;5.5;2028;United States of America
2491;STM32L011G4U6TR;STMicroelectronics;Exact;MCU 32-bit ARM Cortex M0+ RISC 16KB Flash 1.8V/2.5V/3.3V 28-Pin UFQFPN T/R;Active;15;9.5;2032;China
2492;PI6C20800VE;Diodes Incorporated;Exact;Clock Generator 1Clock Inputs 48-Pin SSOP Tube;Obsolete;4;0.0;;China | India | Malaysia | Taiwan | Thailand
2493;PI6C20800SVE;Diodes Incorporated;Exact;Clock Generator 95MHz to 105MHz-IN 100MHz-OUT 48-Pin SSOP Tube;Obsolete;2;0.0;;China | India | Malaysia | Taiwan | Thailand
2494;TPS61165DBVT;Texas Instruments;Exact;Boost LED Driver 40V 1.2A 6-Pin SOT-23 T/R;Active;12;10.0;2032;Thailand
2495;TPS60400DBVR;Texas Instruments;Exact;Charge Pump INV -1.6V to -5.25V 60mA 5-Pin SOT-23 T/R;Active;133;10.0;2032;China | Malaysia | Philippines | Taiwan | Thailand
2498;LTL-3221A-002;Lite-On Technology;Exact;TBD;;0;;;
2500;HDSP-4830;Broadcom Inc;Exact;LED Light Bar Uni-Color Red 635nm 20-Pin;Active;0;5.1;2027;Philippines | Thailand
2503;LTS-547AE;Lite-On Technology;Exact;Displays Module 1DIGIT 8LED Red Orange CC 10-Pin DIP Module;Active;1;5.1;2027;Thailand
2504;LTS-4301E;Lite-On Technology;Exact;Displays Module 1DIGIT 8LED Red Orange CC 10-Pin DIP Module;Active;3;5.1;2027;Thailand
2507;LTC-4727G;Lite-On Technology;Exact;Displays Panel 4DIGIT 35LED Green CC 14-Pin DIP Module;Active;0;5.1;2027;Thailand
